"funs","pkgs","relative_paths","absolute_paths"
"element_rect","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_textbox_simple","ggtext","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"margin","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"margin","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"gg_playback","camcorder","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"file.path","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"social_caption","nrBrand","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"paste0","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"select","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"mutate","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_to_title","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_to_title","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"glue","glue","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"select","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"c","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"mutate","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"across","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"case_when","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"c","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"pivot_longer","tidyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"group_by","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"mutate","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"n","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_to_title","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_replace_all","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"ungroup","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"complete","tidyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"mutate","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"replace_na","tidyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"filter","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"select","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"mutate","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"factor","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"ggplot","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"aes","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"factor","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"geom_point","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"filter","dplyr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"scale_x_discrete","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"str_wrap","stringr","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"scale_y_discrete","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"labs","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"theme_minimal","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"scale_fill_brewer","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"scale_colour_brewer","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"guides","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"guide_legend","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"theme","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"c","base","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_markdown","ggtext","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_text","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_line","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_rect","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_rect","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_textbox_simple","ggtext","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"margin","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_textbox_simple","ggtext","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"margin","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"element_textbox_simple","ggtext","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"margin","ggplot","2023/2023-07-25/20230725.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-07-25/20230725.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"library","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"read_csv","readr","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"read_csv","readr","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"font_add_google","sysfonts","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"font_add_google","sysfonts","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"showtext_auto","showtext","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"select","dplyr","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"dmy","lubridate","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"Sys.Date","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"gg_record","camcorder","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"file.path","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"ggplot","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"filter","dplyr","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_text","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"str_wrap","stringr","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_text","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_text","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_segment","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"arrow","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"unit","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_segment","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"arrow","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"unit","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_segment","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"arrow","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"unit","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_text","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"mean","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"c","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"alpha","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"scale_x_date","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"expansion","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"scale_y_continuous","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"c","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"coord_cartesian","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"theme_void","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"theme","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"social_caption","nrBrand","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"paste0","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"ggplot","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"geom_text","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"aes","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"mean","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"c","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"alpha","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"facet_geo","geofacet","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"coord_cartesian","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"labs","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"theme_void","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"theme","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_rect","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"margin","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_textbox_simple","ggtext","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"margin","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_textbox_simple","ggtext","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"margin","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_textbox_simple","ggtext","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"margin","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_blank","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"element_blank","ggplot","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"c","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"record_polaroid","camcorder","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"inset_element","patchwork","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"record_polaroid","camcorder","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"gg_playback","camcorder","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"file.path","base","2023/2023-08-01/20230801.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-01/20230801.R"
"str_remove_all","stringr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"library","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"read_csv","readr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"read_csv","readr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"read_csv","readr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"font_add_google","sysfonts","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"font_add_google","sysfonts","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"showtext_auto","showtext","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"max","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"select","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mutate","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"seq","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"seq","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"as.numeric","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"which","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"select","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"group_by","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mutate","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"max","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"sum","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"min","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"ungroup","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"select","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"distinct","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mutate","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"seq","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"seq","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"select","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"c","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"group_by","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mutate","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mean","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"c","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"ungroup","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"select","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"summarise","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"sum","base","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
"mutate","dplyr","2023/2023-08-08/20230808.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-08-08/20230808.R"
